date,chain,tvl
2025-03-15,arbitrum,2388609739
2025-03-16,arbitrum,2406814919
2025-03-17,arbitrum,2366748747
2025-03-18,arbitrum,2386346956
2025-03-19,arbitrum,2418810204
2025-03-20,arbitrum,2494008650
2025-03-21,arbitrum,2427058932
2025-03-22,arbitrum,2419741559
2025-03-23,arbitrum,2395656342
2025-03-24,arbitrum,2423545766
2025-03-25,arbitrum,2468227471
2025-03-26,arbitrum,2471481541
2025-03-27,arbitrum,2435624563
2025-03-28,arbitrum,2428006514
2025-03-29,arbitrum,2363023491
2025-03-30,arbitrum,2328767464
2025-03-31,arbitrum,2307103205
2025-04-01,arbitrum,2323393432
2025-04-02,arbitrum,2354421224
2025-04-03,arbitrum,2229439850
2025-04-04,arbitrum,2179065626
2025-04-05,arbitrum,2150054401
2025-04-06,arbitrum,2141254728
2025-04-07,arbitrum,1979864383
2025-04-08,arbitrum,1964729780
2025-04-09,arbitrum,1903228208
2025-04-10,arbitrum,2023134854
2025-04-11,arbitrum,1942651040
2025-04-12,arbitrum,1986306162
2025-04-13,arbitrum,2040732855
2025-04-14,arbitrum,2016639613
2025-04-15,arbitrum,2026221327
2025-04-16,arbitrum,2011279949
2025-04-17,arbitrum,2019141318
2025-04-18,arbitrum,2042929074
2025-04-19,arbitrum,2026328506
2025-04-20,arbitrum,2047261673
2025-04-21,arbitrum,2041356994
2025-04-22,arbitrum,2033073233
2025-04-23,arbitrum,2145480303
2025-04-24,arbitrum,2169285144
2025-04-25,arbitrum,2156925213
2025-04-26,arbitrum,2191592008
2025-04-27,arbitrum,2208326738
2025-04-28,arbitrum,2175903934
2025-04-29,arbitrum,2175395160
2025-04-30,arbitrum,2167712722
2025-05-01,arbitrum,2166666950
2025-05-02,arbitrum,2190745984
2025-05-03,arbitrum,2194960373
2025-05-04,arbitrum,2170588494
2025-05-05,arbitrum,2159618821
2025-05-06,arbitrum,2153852588
2025-05-07,arbitrum,2214674824
2025-05-08,arbitrum,2161775779
2025-05-09,arbitrum,2343640550
2025-05-10,arbitrum,2398451944
2025-05-11,arbitrum,2515982798
2025-05-12,arbitrum,2504462780
2025-05-13,arbitrum,2463877018
2025-05-14,arbitrum,2552203420
2025-05-15,arbitrum,2502025103
2025-05-16,arbitrum,2459915015
2025-05-17,arbitrum,2460358334
2025-05-18,arbitrum,2428540238
2025-05-19,arbitrum,2443408816
2025-05-20,arbitrum,2493180510
2025-05-21,arbitrum,2508174717
2025-05-22,arbitrum,2536807972
2025-05-23,arbitrum,2589672519
2025-05-24,arbitrum,2502240775
2025-05-25,arbitrum,2532516561
2025-05-26,arbitrum,2523311677
2025-05-27,arbitrum,2567187410
2025-05-28,arbitrum,2594135858
2025-05-29,arbitrum,2571006671
2025-05-30,arbitrum,2519937469
2025-05-31,arbitrum,2458294155
2025-06-01,arbitrum,2479646148
2025-06-02,arbitrum,2502658651
2025-06-03,arbitrum,2511328837
2025-06-04,arbitrum,2458832878
2025-06-05,arbitrum,2446469508
2025-06-06,arbitrum,2334368926
2025-06-07,arbitrum,2390551062
2025-06-08,arbitrum,2419733146
2025-06-09,arbitrum,2411426708
2025-06-10,arbitrum,2523221405
2025-06-11,arbitrum,2566093060
2025-06-12,arbitrum,2553406219
2025-06-13,arbitrum,2419069403
2025-06-14,arbitrum,2444172328
2025-06-15,arbitrum,2433350290
2025-06-16,arbitrum,2412589489
2025-06-17,arbitrum,2430147885
2025-06-18,arbitrum,2392813562
2025-06-19,arbitrum,2414968822
2025-06-20,arbitrum,2422443902
2025-06-21,arbitrum,2359814532
2025-06-22,arbitrum,2295456577
2025-06-23,arbitrum,2268444055
2025-06-24,arbitrum,2380157707
2025-06-25,arbitrum,2415998670
2025-06-26,arbitrum,2424446332
2025-06-27,arbitrum,2433120638
2025-06-28,arbitrum,2443692637
2025-06-29,arbitrum,2472468458
2025-06-30,arbitrum,2511167542
2025-07-01,arbitrum,2496135791
2025-07-02,arbitrum,2441411497
2025-07-03,arbitrum,2503539704
2025-07-04,arbitrum,2568456712
2025-07-05,arbitrum,2525233596
2025-07-06,arbitrum,2532466134
2025-07-07,arbitrum,2548543776
2025-07-08,arbitrum,2531980461
2025-07-09,arbitrum,2562918363
2025-07-10,arbitrum,2544913139
2025-07-11,arbitrum,2599398595
2025-07-12,arbitrum,2614015249
2025-07-13,arbitrum,2590460300
2025-07-14,arbitrum,2614001401
2025-07-15,arbitrum,2649690020
2025-07-16,arbitrum,2689421911
2025-07-17,arbitrum,2758963514
2025-07-18,arbitrum,2786373100
2025-07-19,arbitrum,2821315800
2025-07-20,arbitrum,2858806167
2025-07-21,arbitrum,2933631710
2025-07-22,arbitrum,2936977113
2025-07-23,arbitrum,2919560796
2025-07-24,arbitrum,2870084468
2025-07-25,arbitrum,2906695937
2025-07-26,arbitrum,2948587417
2025-07-27,arbitrum,2934913588
2025-07-28,arbitrum,3000452357
2025-07-29,arbitrum,2962510134
2025-07-30,arbitrum,2942910145
2025-07-31,arbitrum,2940477940
2025-08-01,arbitrum,2876560359
2025-08-02,arbitrum,2784574004
2021-07-14,optimism,68353956
2021-07-15,optimism,62829548
2021-07-16,optimism,58726312
2021-07-17,optimism,57839776
2021-07-18,optimism,58169034
2021-07-19,optimism,54851270
2021-07-20,optimism,51021473
2021-07-21,optimism,55935130
2021-07-22,optimism,58054505
2021-07-23,optimism,58914814
2021-07-24,optimism,57906599
2021-07-25,optimism,56639532
2021-07-26,optimism,64992621
2021-07-27,optimism,63056037
2021-07-28,optimism,62986829
2021-07-29,optimism,67912510
2021-07-30,optimism,65930043
2021-07-31,optimism,70431242
2021-08-01,optimism,70021404
2021-08-02,optimism,66792228
2021-08-03,optimism,64233598
2021-08-04,optimism,67709113
2021-08-05,optimism,74333324
2021-08-06,optimism,72062634
2021-08-07,optimism,74705534
2021-08-08,optimism,69418082
2021-08-09,optimism,72034382
2021-08-10,optimism,72511363
2021-08-11,optimism,75861302
2021-08-12,optimism,73297285
2021-08-13,optimism,86392556
2021-08-14,optimism,93255614
2021-08-15,optimism,93153512
2021-08-16,optimism,89266923
2021-08-17,optimism,83887091
2021-08-18,optimism,88497201
2021-08-19,optimism,94449280
2021-08-20,optimism,97061224
2021-08-21,optimism,112362881
2021-08-22,optimism,113077183
2021-08-23,optimism,117079603
2021-08-24,optimism,112349617
2021-08-25,optimism,103579537
2021-08-26,optimism,96265505
2021-08-27,optimism,102522071
2021-08-28,optimism,100454234
2021-08-29,optimism,98288837
2021-08-30,optimism,94243916
2021-08-31,optimism,96977865
2021-09-01,optimism,106135524
2021-09-02,optimism,111059160
2021-09-03,optimism,107763679
2021-09-04,optimism,108751210
2021-09-05,optimism,114056167
2021-09-06,optimism,124063701
2021-09-07,optimism,101894333
2021-09-08,optimism,105969065
2021-09-09,optimism,109694730
2021-09-10,optimism,102469400
2021-09-11,optimism,106005604
2021-09-12,optimism,109937138
2021-09-13,optimism,128311502
2021-09-14,optimism,133013342
2021-09-15,optimism,127312135
2021-09-16,optimism,140107137
2021-09-17,optimism,140514482
2021-09-18,optimism,122806151
2021-09-19,optimism,121744571
2021-09-20,optimism,104117485
2021-09-21,optimism,96430138
2021-09-22,optimism,106270845
2021-09-23,optimism,107523128
2021-09-24,optimism,106367782
2021-09-25,optimism,103796058
2021-09-26,optimism,105930077
2021-09-27,optimism,102257731
2021-09-28,optimism,99772573
2021-09-29,optimism,98555845
2021-09-30,optimism,101105148
2021-10-01,optimism,103348046
2021-10-02,optimism,106707068
2021-10-03,optimism,107803160
2021-10-04,optimism,112981728
2021-10-05,optimism,112936495
2021-10-06,optimism,113898018
2021-10-07,optimism,113390656
2021-10-08,optimism,113934477
2021-10-09,optimism,112502613
2021-10-10,optimism,113218265
2021-10-11,optimism,109611066
2021-10-12,optimism,108176740
2021-10-13,optimism,107296007
2021-10-14,optimism,108015099
2021-10-15,optimism,96426625
2021-10-16,optimism,98317207
2021-10-17,optimism,99205315
2021-10-18,optimism,99690494
2021-10-19,optimism,100318467
2021-10-20,optimism,103258460
2021-10-21,optimism,107746659
2021-10-22,optimism,106723831
2021-10-23,optimism,106623508
2021-10-24,optimism,108564601
2021-10-25,optimism,107684933
2021-10-26,optimism,109905321
2021-10-27,optimism,111283184
2021-10-28,optimism,105123946
2021-10-29,optimism,112688865
2021-10-30,optimism,257845557
2021-10-31,optimism,253685253
2021-11-01,optimism,257673670
2021-11-02,optimism,259880962
2021-11-03,optimism,268609423
2021-11-04,optimism,279958404
2021-11-05,optimism,287406773
2021-11-06,optimism,289804525
2021-11-07,optimism,287159698
2021-11-08,optimism,292670699
2021-11-09,optimism,297522284
2021-11-10,optimism,299837545
2021-11-11,optimism,279890940
2021-11-12,optimism,290400255
2021-11-13,optimism,321704588
2021-11-14,optimism,328374317
2021-11-15,optimism,334247492
2021-11-16,optimism,326753583
2021-11-17,optimism,306706024
2021-11-18,optimism,320270848
2021-11-19,optimism,303897852
2021-11-20,optimism,345936121
2021-11-21,optimism,346023738
2021-11-22,optimism,340538125
2021-11-23,optimism,342567825
2021-11-24,optimism,365390137
2021-11-25,optimism,359557424
2021-11-26,optimism,364947030
2021-11-27,optimism,344447018
2021-11-28,optimism,346932452
2021-11-29,optimism,352005052
2021-11-30,optimism,362624371
2021-12-01,optimism,366145199
2021-12-02,optimism,354521258
2021-12-03,optimism,350567661
2021-12-04,optimism,330869891
2021-12-05,optimism,313457959
2021-12-06,optimism,298651172
2021-12-07,optimism,311906420
2021-12-08,optimism,309018276
2021-12-09,optimism,319632649
2021-12-10,optimism,302669992
2021-12-11,optimism,295716621
2021-12-12,optimism,308149371
2021-12-13,optimism,307920547
2021-12-14,optimism,286799188
2021-12-15,optimism,290645527
2021-12-16,optimism,300754520
2021-12-17,optimism,297366239
2021-12-18,optimism,301756308
2021-12-19,optimism,308298455
2021-12-20,optimism,306824888
2021-12-21,optimism,306937655
2021-12-22,optimism,313862680
2021-12-23,optimism,316152954
2021-12-24,optimism,325140257
2021-12-25,optimism,323664126
2021-12-26,optimism,325402904
2021-12-27,optimism,327987385
2021-12-28,optimism,359184387
2021-12-29,optimism,353097752
2021-12-30,optimism,346707070
2021-12-31,optimism,342776666
2022-01-01,optimism,345702850
2022-01-02,optimism,348430425
2022-01-03,optimism,355551997
2022-01-04,optimism,332803016
2022-01-05,optimism,361130178
2022-01-06,optimism,371864645
2022-01-07,optimism,355049389
2022-01-08,optimism,321078256
2022-01-09,optimism,305746905
2022-01-10,optimism,286702010
2022-01-11,optimism,298207495
2022-01-12,optimism,306134333
2022-01-13,optimism,312814699
2022-01-14,optimism,289858251
2022-01-15,optimism,292552699
2022-01-16,optimism,294897302
2022-01-17,optimism,296943844
2022-01-18,optimism,288610287
2022-01-19,optimism,294815769
2022-01-20,optimism,292935119
2022-01-21,optimism,312702508
2022-01-22,optimism,280864418
2022-01-23,optimism,267546073
2022-01-24,optimism,271149911
2022-01-25,optimism,272153342
2022-01-26,optimism,277748091
2022-01-27,optimism,283350501
2022-01-28,optimism,277176896
2022-01-29,optimism,289624391
2022-01-30,optimism,296000776
2022-01-31,optimism,292693054
2022-02-01,optimism,305663790
2022-02-02,optimism,312911493
2022-02-03,optimism,328222788
2022-02-04,optimism,320824134
2022-02-05,optimism,332146403
2022-02-06,optimism,338363846
2022-02-07,optimism,340884257
2022-02-08,optimism,346068926
2022-02-09,optimism,340869673
2022-02-10,optimism,346622870
2022-02-11,optimism,328969966
2022-02-12,optimism,314783500
2022-02-13,optimism,314383148
2022-02-14,optimism,302846972
2022-02-15,optimism,307459217
2022-02-16,optimism,331250029
2022-02-17,optimism,326692612
2022-02-18,optimism,309021796
2022-02-19,optimism,301537995
2022-02-20,optimism,300528704
2022-02-21,optimism,288087975
2022-02-22,optimism,287011648
2022-02-23,optimism,294995143
2022-02-24,optimism,286623879
2022-02-25,optimism,290356012
2022-02-26,optimism,300790550
2022-02-27,optimism,295140841
2022-02-28,optimism,288044558
2022-03-01,optimism,305401556
2022-03-02,optimism,301048498
2022-03-03,optimism,299558085
2022-03-04,optimism,283837055
2022-03-05,optimism,264186368
2022-03-06,optimism,273751896
2022-03-07,optimism,270323852
2022-03-08,optimism,269451309
2022-03-09,optimism,280836771
2022-03-10,optimism,307349790
2022-03-11,optimism,298515777
2022-03-12,optimism,288295767
2022-03-13,optimism,290669968
2022-03-14,optimism,278202599
2022-03-15,optimism,277811894
2022-03-16,optimism,279105367
2022-03-17,optimism,270615040
2022-03-18,optimism,298548765
2022-03-19,optimism,324754027
2022-03-20,optimism,321265687
2022-03-21,optimism,327530836
2022-03-22,optimism,341874158
2022-03-23,optimism,348136074
2022-03-24,optimism,377769625
2022-03-25,optimism,373389211
2022-03-26,optimism,367846237
2022-03-27,optimism,373544365
2022-03-28,optimism,387947872
2022-03-29,optimism,390488184
2022-03-30,optimism,402808253
2022-03-31,optimism,435746329
2022-04-01,optimism,433986240
2022-04-02,optimism,447273316
2022-04-03,optimism,448475221
2022-04-04,optimism,450999030
2022-04-05,optimism,421375417
2022-04-06,optimism,423444165
2022-04-07,optimism,424857275
2022-04-08,optimism,435067913
2022-04-09,optimism,420646203
2022-04-10,optimism,430779594
2022-04-11,optimism,421503732
2022-04-12,optimism,394726853
2022-04-13,optimism,405711224
2022-04-14,optimism,413652638
2022-04-15,optimism,421204090
2022-04-16,optimism,422737655
2022-04-17,optimism,421226688
2022-04-18,optimism,412126517
2022-04-19,optimism,424474439
2022-04-20,optimism,454356169
2022-04-21,optimism,484016521
2022-04-22,optimism,473553333
2022-04-23,optimism,466051644
2022-04-24,optimism,479374416
2022-04-25,optimism,473342972
2022-04-26,optimism,498459672
2022-04-27,optimism,475764493
2022-04-28,optimism,479957637
2022-04-29,optimism,474612529
2022-04-30,optimism,447962257
2022-05-01,optimism,423240189
2022-05-02,optimism,436340810
2022-05-03,optimism,431489261
2022-05-04,optimism,427601681
2022-05-05,optimism,453013672
2022-05-06,optimism,420264384
2022-05-07,optimism,403175757
2022-05-08,optimism,394288152
2022-05-09,optimism,385902116
2022-05-10,optimism,362375703
2022-05-11,optimism,367633593
2022-05-12,optimism,309267874
2022-05-13,optimism,285552609
2022-05-14,optimism,280985843
2022-05-15,optimism,275374753
2022-05-16,optimism,282805158
2022-05-17,optimism,278153639
2022-05-18,optimism,280668886
2022-05-19,optimism,271939595
2022-05-20,optimism,274571596
2022-05-21,optimism,271216660
2022-05-22,optimism,275181588
2022-05-23,optimism,280363866
2022-05-24,optimism,271320142
2022-05-25,optimism,273292302
2022-05-26,optimism,261541215
2022-05-27,optimism,264740423
2022-05-28,optimism,248173415
2022-05-29,optimism,246162663
2022-05-30,optimism,269058861
2022-05-31,optimism,275204108
2022-06-01,optimism,276666220
2022-06-02,optimism,316377309
2022-06-03,optimism,325786988
2022-06-04,optimism,335405868
2022-06-05,optimism,350601287
2022-06-06,optimism,353950440
2022-06-07,optimism,356623895
2022-06-08,optimism,360981905
2022-06-09,optimism,352421354
2022-06-10,optimism,325513498
2022-06-11,optimism,321674760
2022-06-12,optimism,310774820
2022-06-13,optimism,283860530
2022-06-14,optimism,256092199
2022-06-15,optimism,254221823
2022-06-16,optimism,256155807
2022-06-17,optimism,243799913
2022-06-18,optimism,236821227
2022-06-19,optimism,222668174
2022-06-20,optimism,238657676
2022-06-21,optimism,274000711
2022-06-22,optimism,276258993
2022-06-23,optimism,304221739
2022-06-24,optimism,313685651
2022-06-25,optimism,317203471
2022-06-26,optimism,307848377
2022-06-27,optimism,300692386
2022-06-28,optimism,286915926
2022-06-29,optimism,292770641
2022-06-30,optimism,276949729
2022-07-01,optimism,270793502
2022-07-02,optimism,271561778
2022-07-03,optimism,285230365
2022-07-04,optimism,276690741
2022-07-05,optimism,289645752
2022-07-06,optimism,286346488
2022-07-07,optimism,286315056
2022-07-08,optimism,289432178
2022-07-09,optimism,287259219
2022-07-10,optimism,290176272
2022-07-11,optimism,284772270
2022-07-12,optimism,274572399
2022-07-13,optimism,271097601
2022-07-14,optimism,280586321
2022-07-15,optimism,293794368
2022-07-16,optimism,301697964
2022-07-17,optimism,324485015
2022-07-18,optimism,328456977
2022-07-19,optimism,353365774
2022-07-20,optimism,358364171
2022-07-21,optimism,362417850
2022-07-22,optimism,381972088
2022-07-23,optimism,387583460
2022-07-24,optimism,399567027
2022-07-25,optimism,395822515
2022-07-26,optimism,401132252
2022-07-27,optimism,408114978
2022-07-28,optimism,452534317
2022-07-29,optimism,496523571
2022-07-30,optimism,531734793
2022-07-31,optimism,536322289
2022-08-01,optimism,533954256
2022-08-02,optimism,530639866
2022-08-03,optimism,536158366
2022-08-04,optimism,551365924
2022-08-05,optimism,767361027
2022-08-06,optimism,986326956
2022-08-07,optimism,1046199364
2022-08-08,optimism,1078285884
2022-08-09,optimism,1095682979
2022-08-10,optimism,1066995759
2022-08-11,optimism,1148603772
2022-08-12,optimism,1137542500
2022-08-13,optimism,1146254134
2022-08-14,optimism,1101889718
2022-08-15,optimism,1068325436
2022-08-16,optimism,1059635582
2022-08-17,optimism,1033620979
2022-08-18,optimism,1027886436
2022-08-19,optimism,900778854
2022-08-20,optimism,862115620
2022-08-21,optimism,837477671
2022-08-22,optimism,860494301
2022-08-23,optimism,859280251
2022-08-24,optimism,877281710
2022-08-25,optimism,873924723
2022-08-26,optimism,891652559
2022-08-27,optimism,855346164
2022-08-28,optimism,872042858
2022-08-29,optimism,849865145
2022-08-30,optimism,884134288
2022-08-31,optimism,896719778
2022-09-01,optimism,900986430
2022-09-02,optimism,906529300
2022-09-03,optimism,909996990
2022-09-04,optimism,903801254
2022-09-05,optimism,908899489
2022-09-06,optimism,891193036
2022-09-07,optimism,843476260
2022-09-08,optimism,860826390
2022-09-09,optimism,856588862
2022-09-10,optimism,887052755
2022-09-11,optimism,890307682
2022-09-12,optimism,887198423
2022-09-13,optimism,889839665
2022-09-14,optimism,854374410
2022-09-15,optimism,829721899
2022-09-16,optimism,823231732
2022-09-17,optimism,826001189
2022-09-18,optimism,840129302
2022-09-19,optimism,820174806
2022-09-20,optimism,831813252
2022-09-21,optimism,843549560
2022-09-22,optimism,808030702
2022-09-23,optimism,829625336
2022-09-24,optimism,832560674
2022-09-25,optimism,836620774
2022-09-26,optimism,827334592
2022-09-27,optimism,839503705
2022-09-28,optimism,843787257
2022-09-29,optimism,897320659
2022-09-30,optimism,907329913
2022-10-01,optimism,902643362
2022-10-02,optimism,903681745
2022-10-03,optimism,901266272
2022-10-04,optimism,921999677
2022-10-05,optimism,930250176
2022-10-06,optimism,920264645
2022-10-07,optimism,923280693
2022-10-08,optimism,902281936
2022-10-09,optimism,922920292
2022-10-10,optimism,920835237
2022-10-11,optimism,910520713
2022-10-12,optimism,915617848
2022-10-13,optimism,906586266
2022-10-14,optimism,916045953
2022-10-15,optimism,918852299
2022-10-16,optimism,919097902
2022-10-17,optimism,927080695
2022-10-18,optimism,897782812
2022-10-19,optimism,907012932
2022-10-20,optimism,912750676
2022-10-21,optimism,906149917
2022-10-22,optimism,905957023
2022-10-23,optimism,906231869
2022-10-24,optimism,913261908
2022-10-25,optimism,910456248
2022-10-26,optimism,929213865
2022-10-27,optimism,947629657
2022-10-28,optimism,978211958
2022-10-29,optimism,991491535
2022-10-30,optimism,1016339826
2022-10-31,optimism,1003338966
2022-11-01,optimism,977132774
2022-11-02,optimism,963045189
2022-11-03,optimism,907139785
2022-11-04,optimism,864872408
2022-11-05,optimism,873978592
2022-11-06,optimism,874294334
2022-11-07,optimism,855616822
2022-11-08,optimism,864307702
2022-11-09,optimism,773723963
2022-11-10,optimism,685012256
2022-11-11,optimism,659119624
2022-11-12,optimism,636710472
2022-11-13,optimism,613775842
2022-11-14,optimism,601889750
2022-11-15,optimism,560989916
2022-11-16,optimism,560190609
2022-11-17,optimism,559154798
2022-11-18,optimism,544519684
2022-11-19,optimism,547271472
2022-11-20,optimism,553928437
2022-11-21,optimism,539364729
2022-11-22,optimism,532077017
2022-11-23,optimism,536362945
2022-11-24,optimism,543620454
2022-11-25,optimism,542490355
2022-11-26,optimism,528688453
2022-11-27,optimism,524826454
2022-11-28,optimism,520019154
2022-11-29,optimism,515235444
2022-11-30,optimism,527738053
2022-12-01,optimism,535494330
2022-12-02,optimism,539168201
2022-12-03,optimism,544103049
2022-12-04,optimism,536941493
2022-12-05,optimism,546290985
2022-12-06,optimism,548025392
2022-12-07,optimism,555512704
2022-12-08,optimism,554339901
2022-12-09,optimism,560866483
2022-12-10,optimism,559121228
2022-12-11,optimism,559584180
2022-12-12,optimism,555366482
2022-12-13,optimism,558943358
2022-12-14,optimism,568428771
2022-12-15,optimism,572662317
2022-12-16,optimism,565300270
2022-12-17,optimism,539052707
2022-12-18,optimism,545659567
2022-12-19,optimism,548011003
2022-12-20,optimism,518366060
2022-12-21,optimism,523265949
2022-12-22,optimism,521548013
2022-12-23,optimism,525266397
2022-12-24,optimism,522379385
2022-12-25,optimism,519782020
2022-12-26,optimism,518257893
2022-12-27,optimism,519278928
2022-12-28,optimism,515818745
2022-12-29,optimism,509429532
2022-12-30,optimism,498254011
2022-12-31,optimism,497938801
2023-01-01,optimism,493233749
2023-01-02,optimism,493357619
2023-01-03,optimism,498943320
2023-01-04,optimism,499058302
2023-01-05,optimism,505489760
2023-01-06,optimism,502859321
2023-01-07,optimism,505289351
2023-01-08,optimism,502491219
2023-01-09,optimism,508836558
2023-01-10,optimism,520124896
2023-01-11,optimism,523153456
2023-01-12,optimism,539631457
2023-01-13,optimism,540759464
2023-01-14,optimism,566904921
2023-01-15,optimism,568351282
2023-01-16,optimism,577285399
2023-01-17,optimism,578859231
